gene,t-statistic,adj_p-value,effect size
MCRS1,2.895976161682227,0.004979816165421274,0.5389246935550784
LINC00924,2.9044385305973646,0.004899411904856593,0.5389354766702017
GALNT12,2.9335253140615003,0.004654383718528061,0.5389708664611688
RFC4,2.9654332819585947,0.004434393358630284,0.539107336295934
ZNF92,2.8613717100657134,0.005348977066974936,0.5391477278769454
CTTNBP2NL,2.8708185500926477,0.005238462834595823,0.5391763608968224
TAF5,2.877433897274158,0.005163337449055063,0.5392465790968748
GMNN,2.9364340933804103,0.0046211983399196644,0.5393139090622366
ANKRD62,2.8614752574439053,0.005343990655434525,0.539343092437957
PCDHB19P,2.965039642132573,0.004424400864486031,0.5394297100663885
SHKBP1,2.8634847273552833,0.005317433342686857,0.5394788509660302
SLCO2A1,2.816629448205056,0.005949034483245173,0.5394990882496118
MOB3A,2.8954659274622956,0.004967085332417914,0.539619765349242
TBATA,2.916299147125278,0.004772920676179643,0.5396623469230419
RUFY1,2.8551280664905807,0.005414141427508194,0.5397517067309742
RAB36,2.931282739390089,0.004645728779951646,0.539779799458918
EIF3CL,2.8968195354502293,0.004949335614031923,0.5397963051013883
LINC00942,2.9258225712783132,0.004686680548864347,0.5398697868926773
PPP1R16B,2.9331798932139086,0.0046277901931825955,0.5398795179237871
LINC00479,2.9420300926619687,0.004554764797238019,0.5400751016210955
POU2F1,2.914086750666954,0.004780292598860214,0.5400880549621944
MAU2,2.8465176678258532,0.0055184245063449764,0.5401171021197053
PRPF8,2.8928821611868,0.004980748946643913,0.5401183307732903
HCFC1R1,2.907347748789027,0.004840528896304267,0.5401195423613588
ZSCAN18,2.832312423183334,0.0057100284394055855,0.5402827155811748
BRD9,2.858775885448985,0.005359140043642847,0.540313611600844
TNPO2,2.896686196837027,0.0049342968675146785,0.5404627231834068
CELF3,2.9893885086268748,0.004249392849399941,0.5404727317030089
ZNF425,2.920416122538063,0.004713933130961082,0.5404854702750151
RNF144A,2.9841501305304297,0.00427460712120317,0.5405138294528288
LAMB1,2.909841345059967,0.004806255970686074,0.5405456806904283
PCDHGC5,2.8192861975802437,0.005898248305342496,0.5405505720656876
PRKD3,2.910843525380317,0.00479615431721592,0.5405802007950831
PCSK9,2.9747263580058294,0.004317761322511498,0.5407400533898037
GJD4,2.915025968207892,0.0047519052014009565,0.5408206168297883
WDR90,2.8990061077100555,0.0049021809779188266,0.5408409884813131
PDLIM7,2.8794548983125745,0.005106279708923287,0.5408816657129335
LINC00629,2.903479804028479,0.004857423879567637,0.5408862967605055
KCNH6,2.9935223689558534,0.004211922524922027,0.5408892965895633
TMEM39A,2.897100471316334,0.0049197288559710865,0.5409002848430813
KIT,2.9259321246290018,0.004651809581472994,0.5410258637052245
EZH2,2.9808162534241673,0.004271873880852067,0.5410429032727503
SNORD113-6,2.9950030246577586,0.004195750200188181,0.541108350017105
SNAPIN,2.866069680826164,0.005256470985816633,0.5411089775628746
DPY19L2P2,2.9933839970696323,0.0042030989769216275,0.5411222803132837
SH3PXD2A,2.917303437758336,0.004723364757985844,0.5411271885494705
ZNF532,2.92152431848959,0.004684991220609865,0.5411791006920875
HTN1,2.9899448765837273,0.004217510690436666,0.5411929999904374
MGME1,2.9514571642025587,0.004446005772671006,0.5413273451951812
TRAPPC9,2.8760056486586976,0.005135984348714889,0.5413402591032141
DOCK11,2.9354051427623005,0.004559974038979567,0.5415283293939208
CORT,2.875799797881511,0.005134147563821985,0.54156007650687
EBF1,2.9467555572909485,0.004472227007067684,0.5415636938501266
MRPL9,2.9152630548928085,0.004728423283007701,0.541629276509582
GRPR,2.9974535984766217,0.004162408250917733,0.5416358793022692
EXOC4,2.866645120195887,0.005238502182916619,0.5417455907472681
FANCF,2.864289939532711,0.0052669779051099765,0.5417547461215148
EVC,2.8725116876102357,0.005168562067114744,0.5417572050592105
GABRD,2.8908380045553743,0.004963871955336367,0.5418024831941757
ALYREF,2.9682739680812307,0.004317876016007417,0.5418041342490858
DMPK,2.892143621602156,0.004949583676640677,0.5418285828298611
SNHG1,2.8918969118081,0.004949749679816932,0.5419417894437081
UCN3,2.99757296919753,0.00414820914639984,0.5419740267064417
PACRG,2.9563834497816632,0.004390288016000958,0.5419801006478573
C6orf58,2.955747377568403,0.004391707580210575,0.5420720071194411
ANKRD7,2.988454434856856,0.004188000621528577,0.5421500649147993
NONO,2.917276973099661,0.00469610222914878,0.5421764731720544
ITGA8,2.99245848715885,0.004165786309678904,0.5421802989654546
ZNF468,2.9006357093491157,0.004850289747312101,0.5423798927431108
CDC25B,2.886412238178667,0.00499954165915046,0.5423803225419448
RAD1,2.8947107619118255,0.0049108201803176816,0.5423870186490145
SULT1C2,2.9455645588797434,0.004455654324767484,0.5423877185961627
ST7-OT4,2.8675097334449764,0.005216623956374217,0.5424301670346996
C17orf75,2.916094300857992,0.0046997750213786625,0.5424583776832909
TRNAU1AP,2.8663452779723264,0.005229819416902082,0.5424918591909725
STARD13,2.900217797871513,0.004851277009975934,0.5425254874900937
SART3,2.9164244925466294,0.004694017369713244,0.542567973645052
SERHL,2.7034656698021444,0.008257186964350759,0.5426600913802992
ZKSCAN8,2.9066888151653347,0.004782721816165601,0.5427138133498273
TTC27,2.9520769683215167,0.004395252736352152,0.542786402501048
DKK1,2.9981184711662547,0.004112499003989205,0.5428112566937103
ZNF320,2.9219225338923667,0.004637407294640258,0.5428417744626987
U2AF2,2.881735324997802,0.005042179012316953,0.5428718128365196
UNG,2.9585225075776505,0.00434656328826068,0.5428769469357806
SULT1A4,2.981037220965052,0.004199134794087231,0.5429758004895705
TAF4,2.893619173938067,0.004909403022085037,0.5430078089878582
BCL7A,2.8472265650542674,0.005468833821034096,0.5430762226265845
TMTC1,2.998417414485104,0.004098018998703946,0.5431473226713632
IGF1R,2.946738857584733,0.004420380772294837,0.5432756795107936
LGALS3BP,2.789500394627844,0.006379034164412263,0.5433055936415154
PDE4D,2.959869888240669,0.004323508485981434,0.5433098802285509
ZNF544,2.881442321957382,0.005037041571506184,0.5433415027979374
RNF31,2.876535393550178,0.005093718560275496,0.5433465016034591
UBE2C,3.0070743142826597,0.004045552411835694,0.5434096924142641
ZNF414,2.8866702689840906,0.004976672929302236,0.5434257541901094
BCL2L2,2.904315845730915,0.004786252154396953,0.5436156838691837
KPNA5,2.9032210501649565,0.004795161687227042,0.5437170195672925
FITM2,2.947813373565113,0.004392925205124874,0.5439423313460042
CIB2,2.912935846337036,0.004693882918677853,0.5439600531706089
AFAP1,2.9378925865171275,0.004471338001898642,0.5439625252347473
FKBP6,2.9737911063888878,0.004207233663415062,0.5440369658589114
NEIL3,3.00336716903675,0.004039116373948974,0.5440398591724974
SNHG6,2.9412335989307614,0.004441387784025517,0.5440639494693676
FAM72A,2.9871884160166617,0.004123705299825939,0.5441015831428734
GSTCD,2.9832030344347835,0.004146789852473066,0.5441082050992004
TAS2R3,2.9527269702577,0.0043495240567177525,0.5441555291409581
PARG,2.9246252798144106,0.004577944022131868,0.544265030675341
HDAC2,2.9618343054668337,0.004278636816498566,0.5443175438681632
MIF4GD,2.90688575842448,0.00474378489892765,0.5444025901007679
PAX5,2.9711260239494486,0.004212706564662389,0.5444027668405677
SSRP1,2.959839819580268,0.0042886267333521084,0.5444560466215764
ZNF280A,3.0137989868970645,0.003972527556606057,0.5444728925795351
PTTG1,3.011259485369047,0.003981501240391722,0.5445459273050255
RABEPK,2.9208278131272394,0.004605935443838381,0.544549572125431
USP30,2.8642283436650247,0.005226147203448037,0.5445520995896742
SLC1A5,2.9625100072186363,0.0042649043810466655,0.5446144389710893
RPL28,2.9115426544582053,0.004692635806453136,0.5446346096568576
SLC22A16,3.0122370275718247,0.003971313399453308,0.544691049115774
VPS37C,2.8785322323595874,0.005047836607944576,0.5447276666281924
MCM3,3.00123371623694,0.0040243688526225944,0.5447280970741879
UFC1,2.8975469012651747,0.004832122804977026,0.5448280733576514
MYLK2,2.8457581753221506,0.005468269722379913,0.5450557499082609
PKNOX1,2.8640884613459656,0.005221382426795217,0.5450600089142831
OSBPL10,2.9531286225726188,0.004319200976317496,0.5451156873063027
TIMELESS,2.9860626537783648,0.004094882597608882,0.5451382161275651
ARAP3,2.8909776663464943,0.004898076427730572,0.5451441475089882
ASIC2,2.94485777046448,0.004381076846192704,0.5452262061136169
ZNF48,2.8913389051303127,0.004892327172157349,0.5452446936586955
CDT1,3.0173985986783287,0.003924802544750625,0.5452783979226173
WDR76,2.99512768582941,0.00403640147879758,0.5453157539467276
HR,2.9733011138498067,0.0041694121869387795,0.5453240915040453
VIL1,2.9253782144559075,0.00454336418166595,0.5454503544517362
CBX3P2,2.9415347032772217,0.00439887586757556,0.5455913262212474
COL9A2,2.976119689406161,0.004141112507741108,0.5456379807003422
CHRNB4,2.9986521944093414,0.004004676260968073,0.5456679161786464
ELOVL1,2.913434387847508,0.004650707509446452,0.5457510259763754
LINC00656,2.9537072058932834,0.00429241865839665,0.5459329133118173
TGM4,3.0127620379965427,0.003921647959860462,0.545944737223233
FLNA,2.9167607782740066,0.004613498325146869,0.5459730266400653
ULBP1,2.8959094113928625,0.0048291984473261915,0.5459816772231131
PLK4,3.0144068519326677,0.0039121180019175625,0.5459867149680572
RECQL4,3.0127166438908906,0.003915002570521124,0.5461324049595712
ATP2A1,2.9817364811180034,0.004089181407277069,0.5461417003917332
DEFB124,2.9954047087430666,0.004004348211387602,0.5462115021640219
STXBP5,2.854653460874487,0.005333712562968402,0.5462148466287247
RNASE10,3.0060523833434925,0.003944310837627136,0.5462596973427333
HOXD4,2.994401761016664,0.00400446997236894,0.5463817719331715
COMMD2,2.914774004719092,0.004624559410310686,0.5463925300621841
CSNK2A3,2.9932559935656493,0.004006882507634513,0.546511980891037
CTBP1,2.8861401792452273,0.00493011553447641,0.5465955716780215
CSTF2,2.98998224579988,0.004022143195625469,0.5466439562495989
PHF23,2.8856342080921835,0.004935316868055339,0.5466448756356023
NUF2,3.025830984812599,0.003830545157198949,0.546753513324006
PET117,2.9200032114370087,0.004564705571326981,0.546820145164668
CCDC15,2.9482354150207426,0.004311327899804266,0.546885159635041
NSF,2.9431086847536334,0.004351640785620664,0.5469796125747047
BARD1,2.9892493915331433,0.00400840675057576,0.5472225895173773
FTO,2.919668221487319,0.004559464112699315,0.5472481677826463
SOX9,3.0076335091165007,0.003901435233390204,0.5472576502160647
MAP3K15,3.029792669567827,0.0037930048684222443,0.5472860284745024
LINC00634,3.0296628450409298,0.0037934744534343116,0.5472886155007524
MYCNOS,3.0203454638580096,0.003832664279392733,0.5473834688697895
GRIN3B,2.9405485438099315,0.004359237023195117,0.5475983137675738
DISC1,2.9412173468426186,0.004351309111765536,0.5476921386906338
USP3-AS1,2.8923465854198462,0.004841707211382978,0.5477270509650908
COG4,2.8984821130240133,0.00477202224350345,0.5477489951199248
GATA2,2.936247565937168,0.004392585913784838,0.5478065557193426
CCT3,2.99643037586388,0.003944324853015321,0.5478804686159935
SLC9A6,2.9262899424916404,0.004482967293003342,0.5478840601554219
CCAR1,2.9393088700165175,0.0043629790678623775,0.5479167865954302
RASSF4,2.925508137040529,0.004489738765284565,0.5479188842535843
DAAM2,3.0026438057856737,0.003906984191780352,0.5479189284589133
CNIH4,2.9547551546730473,0.004230990928852271,0.5480077483448762
MIR345,2.987579376084153,0.0039917178712777735,0.5481200695416724
RBM12B,2.9540157197237806,0.00422884922862757,0.5483430367908645
UBE2I,2.919203418894572,0.00454261535361357,0.5483838945146053
KLK2,3.038817155270754,0.0037111866972050923,0.5484380856471932
NUP133,2.9682977759512243,0.004112165008175441,0.5485795523126579
DBNDD1,3.0255526846691043,0.0037627980514963995,0.5486504895607975
SLC9A2,2.952120694186833,0.0042355146576154665,0.5487190825581059
CTNNAL1,2.9562085093575203,0.004200176539171785,0.548803185627998
ASCL5,3.0195796122019165,0.0037845304345783676,0.5488734246242076
KIF4A,3.038352823888664,0.0036958965066683125,0.548902584798449
CHST6,3.0377514892373534,0.0036977768637324266,0.5489215149242549
TRAFD1,2.9237797341489666,0.00448627242007719,0.548984227281633
TESPA1,2.967474653216256,0.004107798199240676,0.5489906868010497
POU3F1,3.008132483779399,0.003841123439267726,0.5490100268856027
GFI1B,3.028801484949508,0.003733775803422652,0.5490399380197135
APOLD1,3.0065344908453366,0.0038474639213118365,0.5490949462298571
CLDN15,2.9536363638334633,0.0042097913756290175,0.5492948836672086
FTSJ3,2.965317427588498,0.0041149435103073305,0.5493633881450275
FTSJ1,2.949357743609417,0.004243198093189256,0.5494078861028535
DPY19L2P3,2.8603072392289763,0.0052284001849831055,0.5495083265410344
USP39,2.9513031426682494,0.004224484871728045,0.5495093158622892
FAM224B,3.017748765093502,0.003771835201184814,0.5495416678409477
SH3TC2,2.9982111701628678,0.0038821474853591403,0.5495736033912537
NR2F6,2.957096640205544,0.004172110819865806,0.5497017070571526
GEMIN2,2.9686471105339454,0.004079907824289696,0.5497555742813467
GTF3C1,2.9972420663368897,0.003882537306368758,0.5497653234584826
SRD5A3,2.973036185292509,0.004046501650157529,0.5497788951902944
RPL37A,2.9576709613253094,0.004163480663905114,0.5498754815700461
LOXHD1,2.987474307706993,0.00394209988538146,0.5498890074330015
HAUS1,2.9761168563747247,0.004018048480071363,0.5500129818513941
ATRX,2.9467459033520123,0.004252849095495395,0.5500133726023098
PEAK1,2.8502494498990916,0.005368904800440436,0.5500275451280645
COL2A1,3.048856363579327,0.003607597286552352,0.55011931712128
DDR1,2.8469558217134137,0.005417103342478592,0.5501515085296971
MAPKBP1,2.895810583808122,0.0047687729775483575,0.5501758177570494
GSG1L,3.0466196313963168,0.0036143196455148026,0.5501851732357482
RNF216P1,2.9039876100318867,0.004671141604306432,0.5504801897242748
DCTN2,2.9137070429839063,0.004561893346331443,0.5506708803444268
MAGEH1,2.9959985209273565,0.003863166035244633,0.5507276244609217
ARNT2,3.02371109229554,0.0037019338995480464,0.5507444585342712
MUTYH,2.9433667410310305,0.004267143630363032,0.5508020513692704
ZNF786,2.91629236207826,0.004532340608440598,0.5508103873571188
SMO,2.9537183274553542,0.004175702106114728,0.5508279902092028
CC2D2A,2.992131871771342,0.003884346843976145,0.5508767148405973
NRM,3.0040528359156573,0.003805675679738346,0.550979565351945
ATF7,2.8829055852364784,0.004916816485304348,0.550992600055881
TUBA1B,3.0198358935447582,0.003714606046773376,0.5509937247232731
ZNF606,2.953438247899235,0.004173836522534503,0.5510330353486235
TAS2R20,2.97875214752441,0.003972625329605307,0.5510652847429112
LIG1,2.988590708058809,0.003901210205301736,0.5511411663015401
ATP6V0A4,3.044023935687749,0.003591030984852244,0.5511551348283314
INHA,3.0538421786314007,0.0035482745036328283,0.5511992208078873
INTS2,3.0160462970778226,0.003727870103318263,0.5512418395576594
NUTF2,2.974523351555573,0.003999243457540591,0.5512617135172186
ZNF552,2.9003655004524473,0.004702348285780667,0.551283189068921
CCDC144CP,2.9306837059175677,0.0043771301407569225,0.5513447613097683
HNRNPA3,2.942938954130344,0.004260504169632063,0.5513579180969203
S100PBP,2.9343707939011234,0.004340326932804286,0.551398333968672
LMAN2L,2.968052432371047,0.004045680105729261,0.5514093833390246
TBCB,2.9703180275765373,0.004027704600957149,0.5514209699379589
TM9SF4,2.9770312811692903,0.003972200409402818,0.5516107410314735
RNASEH2C,2.9221316386340037,0.004456178794803595,0.5518153707030993
RTL1,2.959388411740734,0.004102934954901107,0.5520285930576704
ABCD1,2.9343831055460012,0.00432793455093834,0.5521281333881422
ZNF668,2.9646366531659836,0.004057296399656123,0.5521333282632784
POLE2,3.047645512053084,0.0035383574662847766,0.5522319148704293
PJA1,3.039636767549079,0.003574604403564402,0.552244944652286
KLHL23,2.9803131894873416,0.003932243034200879,0.552273951008158
ZSCAN16,2.9374409422550167,0.004295256206045551,0.5523137004474735
LNX1,2.9567797826723834,0.00411936973043445,0.5523144181240692
MRPS27,2.9878009739717317,0.0038746396473253856,0.5524176888164117
NUTM2D,3.0209499871843413,0.0036654917798929895,0.5524205742320025
IHH,3.061037220001794,0.003474887981230169,0.5524562949300437
NCCRP1,3.0413156963195855,0.0035576808170583105,0.5525224018349617
OR12D2,3.0617658652635806,0.0034680879669985194,0.5525679434499116
BCOR,2.9514633101950407,0.0041589666937599315,0.552677777738138
TCEAL1,2.9907309939916975,0.0038459273949551422,0.5527519527752759
C19orf44,2.914495928229552,0.004523379462332339,0.5528740150235741
C19orf48,3.0510462491468457,0.0034978967366703305,0.5529944379439764
VPS53,2.909938564855599,0.0045717627885697824,0.5530764107262628
KIF20A,3.063251077532577,0.003443890068166648,0.5530908863954225
MAN2B1,2.940175098973537,0.004253919306623066,0.5532317922236462
B4GALT4,2.9642749889045343,0.004034761375638755,0.5533869525615952
SLC30A3,3.051942141144078,0.003480821176050443,0.5533924315950584
NANOGP1,3.0681805417872527,0.0034125233874298462,0.55344395823249
MYOZ2,2.9160442251956975,0.004499033698846523,0.5534684266825015
EVC2,2.9292756718997977,0.004358486012211777,0.5534691330340857
NIN,2.949757721795635,0.004158994940491024,0.5535384323358888
QPCT,3.05484192680019,0.0034624333816429403,0.5535659031391711
GPATCH8,2.967004146077496,0.00400756217916339,0.5536156653889563
PPP4R1,2.902080163983277,0.004656381479982674,0.553681818494758
PSD2,3.061613922080007,0.0034292511768988206,0.55370697139217
PKP1,3.0566928124296235,0.0034484703668627185,0.5537474221256448
ANAPC1,3.0573652269214944,0.0034431579338308365,0.5538212011614805
NUP205,3.0322742578148008,0.003562888266941663,0.553823703368419
KCNJ10,3.0616482599055184,0.0034221439890374725,0.5539135622617735
ZNF675,2.9657117794976036,0.004008626021794562,0.554115521862675
SAMM50,2.9532708606936224,0.004116850746068842,0.5541312836115186
UBE2T,3.0689571041579065,0.0033804814711936963,0.5542813243802557
CENPT,2.957221508480054,0.004078523790173093,0.5543011941824183
RBMS2,2.9829008131803554,0.003866684809681425,0.5543405046965039
PRKDC,3.05510421013674,0.00343464555513871,0.5543856149533183
MAP3K12,3.025757465053155,0.0035780453766918185,0.5545500398252111
ZCCHC4,2.9510437737344044,0.004129188117701155,0.5546104515867916
OLFML2A,2.9722563288601243,0.003943142809268967,0.5547024230547682
ZBED3-AS1,3.0257968176103254,0.0035736415216515143,0.55470291752174
OBP2B,3.0770171936288966,0.0033319362004219713,0.5548093829975667
TMEM132B,3.048783754884883,0.0034503530341674763,0.5548133788106183
PCDHB10,3.0453795460114366,0.003466092531376593,0.5548365904113377
ZNF701,2.9804134871089873,0.003874321110660585,0.5548912874625124
KLHL30,3.033393656750784,0.003525845232164038,0.5549056664813974
MAN1B1,2.978132355803028,0.003891849473446355,0.5549098335765095
SH3PXD2B,3.060273636623435,0.0033918368924049955,0.5550155494880415
MZT1,3.0489726772252195,0.003443193281194112,0.5550193172445779
WDPCP,3.0505131199179694,0.0034348476340280024,0.5550530306627468
LIMS3,3.001113430077596,0.003719258207243372,0.5550606927645746
LIMA1,2.9643719377888633,0.004001528122152269,0.555121126370881
ATXN7L3B,2.9767818632212615,0.0038975654375982337,0.5551640591930257
METTL21A,2.9715663359255524,0.003938171483671614,0.5552618998710526
E2F8,3.0558322372965447,0.003402629942739508,0.555299252735888
TPD52L2,2.995273184152306,0.0037516320578820962,0.5554385460833058
EPS15L1,2.9628770655201335,0.004008533261289447,0.555463322654254
WIPF2,2.9550282699054957,0.004078583388350824,0.5554753651958871
RNF187,3.013342343392861,0.0036255839500633474,0.555602126527456
ANKRD50,3.04166689866148,0.00345527156883832,0.5558537154747231
SLC7A6OS,2.9652943112526016,0.003980170677452094,0.5558889632750305
CTCF,2.9946006920465265,0.0037466373973705238,0.5558933962057896
ZNF648,3.0341449960387212,0.0034918098858490974,0.5559927443742092
VPS16,2.964235654952312,0.00398594258271009,0.5560943236855783
IRAK1,3.0328155175482348,0.0034934776034486036,0.5562078567773978
SUPT16H,3.024761286652959,0.0035380739511557723,0.5562886054556148
E2F1,3.081087104735205,0.0032665308164675586,0.5562893501643091
RPL23AP32,2.970950108670906,0.003924341523282503,0.5563130253486589
PLEKHH3,2.9792356290253412,0.0038556926374459116,0.5563242651221953
KANSL1,2.9680341066607805,0.003947942321549183,0.5563892941493496
LTA4H,3.011620148597662,0.0036162985533273123,0.5564614937685555
GDAP1L1,3.0297118307131923,0.0035043379120686872,0.556469911677116
UBFD1,3.012883999376692,0.003607160049049851,0.556498703708725
NKX1-2,3.0867078886844403,0.003239025394047843,0.5565006409190194
XRCC3,3.0282514009002277,0.003510299567632271,0.5565695078869813
CCDC138,3.0743438562395053,0.0032808874355390576,0.556648823626991
TET1,3.085244567219627,0.003237050555831209,0.5567146929497935
IL17B,3.0664868216471515,0.00330872906700961,0.5568104625750874
FZR1,2.95869420009051,0.0040237071783922876,0.556844223386258
GOLPH3L,2.9465234629056867,0.004138371640505448,0.5569031698300885
BRWD1-AS1,3.0148233112302227,0.0035844943632670576,0.5569314999802064
PTK2,2.97847172527744,0.00384958977636563,0.5569989583295321
RPS27,3.0221846146960365,0.003535899241763194,0.5570125252081052
POLA1,3.0558975978832383,0.0033483751859757207,0.5571080904739345
PKM,3.0655944585916464,0.0033011056503002003,0.5571913301345014
TTF1,2.9852175372225025,0.0037881180609978028,0.5573918486501755
MBLAC1,2.980717333818302,0.003823222300385646,0.5574504524775723
ZBBX,3.0916624248386557,0.0031886062706123156,0.5574798479727959
ZNF827,3.0031791367216734,0.003650899163455371,0.5575121191209577
KIAA0087,3.0607791165428004,0.003309117215322466,0.5576670784912658
PARD6G,2.9929820365958157,0.0037214167311347755,0.5577344483604891
MIR3131,3.082151904516979,0.0032139359468159757,0.5577818339803896
VAX2,3.0920979245305418,0.003175768557517886,0.5578200970339258
PPARG,2.9676662880648554,0.003926808391630043,0.5578967605885637
KTN1-AS1,3.026881723547807,0.0034856660413183113,0.557906253946895
XPR1,3.071127156872285,0.0032533853249564265,0.5579744096566223
JMJD4,3.006131551810601,0.0036202456353972884,0.557983376088096
VOPP1,2.9940029353163435,0.003708098125307784,0.5580262076610821
APOBEC4,3.0707419780117937,0.0032525035741004615,0.5580603225213625
PLEKHG2,2.926115051742484,0.004338869112263543,0.5580784469439298
SPAG4,3.0689898606851913,0.003258589506247381,0.5581154203289153
HCG18,2.991488692804492,0.00372562865293407,0.5581187282877662
COL4A2,2.920710206884631,0.004399034783743573,0.5581801576696377
DTD1,3.074874038154688,0.003228654714003652,0.5582638795948504
FSCN2,2.9745622340073137,0.0038571227016803876,0.55850691935379
CCDC171,3.0180167361680805,0.0035274632820887514,0.5585422329998349
MNS1,3.0817727957710574,0.003191108124947414,0.5585628532193008
SPATA12,3.0722520728709752,0.0032292170889403004,0.5586264709849558
FGF16,3.0324945085845494,0.0034310546084507136,0.5587795975966572
LINC00327,3.0783922220700104,0.0031960605003515134,0.5588579819048062
DTX3,3.05832769905347,0.0032871489612628117,0.5588800566046248
NUP210,3.0688932916802547,0.003233998621841187,0.5589826854694692
CNOT8,2.9660675723989014,0.0039232674544430425,0.5591213415304357
SENP3,3.0290860507429964,0.003443634392669009,0.5591338514913443
ARMC2,2.924959386398327,0.0043427980335928205,0.5591496460127221
GYG1,3.014443847823641,0.0035375853454192602,0.559195420643736
USP49,3.015440632765993,0.0035270478111311615,0.5593771629561611
PI4K2A,2.992093490872665,0.003698305933702027,0.5593805394883122
WDR54,3.0760675355163047,0.0031890275728401426,0.5594368958758863
CNNM4,3.035954292314861,0.003394840084971586,0.5594444504221742
ANKRD30BL,3.0940163937892264,0.0031155722507439443,0.5594771912475576
ADAM15,2.997941478796837,0.003651241522065425,0.5594804180556566
ZSCAN1,3.066011213901975,0.0032317564000380783,0.5595461988903638
SLC29A2,3.0408575555512827,0.0033629523318259727,0.559580469589001
RPUSD1,3.026600280444933,0.003448610574541071,0.5596111527183106
NBEAL2,2.919789102117171,0.004399102761698588,0.5596147219068214
ARL10,3.030621564264334,0.003422095155153464,0.5596686768480801
KIF12,2.999222026138842,0.0036380514804661285,0.5596723671798055
CCDC180,3.0034204344318414,0.003605492432573126,0.5597329257943834
SNAP25-AS1,3.1051277758375617,0.0030669450662373036,0.5597757715314889
BTBD2,3.0395992855163816,0.0033653793940103824,0.5597867322918284
DUOX1,3.0951078669374406,0.003100090843055401,0.5598449703918242
TROAP,3.1022670069980443,0.0030737918164548367,0.5598653263634004
ERCC3,2.9883440309018106,0.0037198461315605777,0.559884031575611
CENPF,3.106690052225389,0.003056820433392803,0.559927580731461
TRIM42,3.0853543898882614,0.0031296741749597063,0.5601283142512838
TBC1D5,2.997857860775345,0.003638531850332604,0.5602376911800945
PCDHB12,3.0920247119868973,0.003095739260046413,0.5603735441590627
ZFP14,2.8796484204156094,0.0049195906401471885,0.5604964041101453
ZMYND19,3.0203327536593028,0.0034707868633494093,0.560515218616503
UPK3A,3.1108477544842286,0.0030237762399476682,0.5605268511672818
KNOP1,3.0762551443550294,0.003155192910827606,0.5606103456726548
RPL41,3.0250169533866416,0.0034363666355010855,0.5606738756695064
PRCC,3.0123169461215586,0.0035214243133304094,0.5607758019873081
POLR3D,3.01648375161986,0.0034879287960175136,0.5609915402036821
EDN3,3.0741011406934016,0.0031539594079375718,0.5610199657989915
SPECC1,3.0860213129255714,0.003100306080722203,0.5610529131069232
FAM138B,3.112544827385692,0.003000730682122681,0.5610727694526082
FAM168B,3.0344787563443676,0.0033663716377673454,0.5611253632342433
WDR82,3.029174007881188,0.003399978669372565,0.5611273192849723
FAM182A,3.0461241115595548,0.003296127801928523,0.5611465044734031
VPS13B,3.006595855154631,0.0035553012916994956,0.5612119587942904
ZNF483,3.08598623945778,0.003095957443468742,0.5612124909979385
CNKSR2,3.0597070205153765,0.003219631531040582,0.5612286101178694
CTPS2,2.9843412958399287,0.003732169736279492,0.5612512227876131
RABL2B,2.9504445532595382,0.0040490060597861074,0.5612882631832568
GBF1,2.9924407310408423,0.003664003823329949,0.5613061736350121
EPHA4,3.0822248440559896,0.0031074890754725264,0.5613812541334957
PTBP3,3.0371476976515788,0.003341550843569137,0.5615141861272521
ITGA2B,3.091934010542534,0.0030614080870278084,0.5615624131362089
RAD51D,3.072919738356912,0.003144506135951816,0.5615906921907045
GAS5,3.0508180395388367,0.0032563526654240185,0.5617170967841574
MIR618,3.1189303025236828,0.002957750747688456,0.5617791712968141
ZC2HC1A,3.0704021927199174,0.0031518030571602283,0.5617800335480921
CSPG4,3.0650550898063593,0.0031764598526865754,0.5618620637924552
ITGA7,3.038458415665821,0.0033254920576830556,0.5618914018540051
ELK3,3.0083131951927693,0.0035281270629772977,0.5620474886539459
PM20D2,3.046502496280016,0.0032730952181114744,0.5620784368922933
ADCY4,3.020729144437344,0.0034343072963878662,0.5622780835906291
KREMEN2,3.1156629567989826,0.002952106328661759,0.562296326764099
ARID1B,2.9949084608242282,0.00362851751347111,0.5623253561220493
AP5S1,3.0560212202235593,0.003212594929061314,0.5623614920105364
PAX8,3.053561475197654,0.003221527281411641,0.5625740981929523
TTF2,3.088555200843857,0.003047243042818349,0.5625859364942389
NEURL2,3.021838550802514,0.003419589166391902,0.562662331586662
SFTA1P,3.050231599572054,0.0032385828241911765,0.5626640538366937
NACC1,3.066389957091938,0.0031489748843742584,0.5627148378755215
PLXNA3,3.0045100311521447,0.0035460269059983704,0.5627289938364893
SCRN2,2.9588661968791357,0.00394985172580052,0.5627471316056382
TBC1D20,2.984530651049797,0.003709773543259758,0.5627698727547285
TSPAN14,3.022483172685957,0.0034123084078021278,0.5628170182862994
KLHL12,3.0132863917375112,0.003478164380323632,0.5628208008107507
INCA1,3.0089645681853567,0.0035097893223857085,0.5628610265261392
TAPT1-AS1,3.0125877421123275,0.003480732162849429,0.5629769844099467
DNM1L,3.029768095864481,0.003359336406776294,0.5629955230349133
EPB41L1,3.0984159818887185,0.0029934134994648947,0.5630515095673155
AEBP1,3.01276771018158,0.00347803160199077,0.5630596783188755
