Genes		Corr		Adj. p-val
TMCO6 	 0.3173405223807558 	 9.772780605284142e-263
VNN1 	 0.21116841467151393 	 4.431971995440147e-114
MT1G 	 0.23431160294843253 	 9.68587167716993e-141
CYP26A1 	 0.3081103196209824 	 5.015056195648856e-247
PGC 	 0.2544706471781671 	 1.739954733032276e-166
CYP2A6 	 0.14257016312813098 	 2.20432155698012e-52
CA4 	 0.30148302515368564 	 4.318166459016115e-236
MME 	 0.33714899926913033 	 2.196604296618331e-298
DEFA5 	 0.22721301488700563 	 3.079215428445902e-132
TERT 	 0.32944460904663525 	 3.3489681247422407e-284
ANXA10 	 0.33714342812684506 	 2.2498632444958935e-298
SIX2 	 0.2538954502192317 	 1.0194841946479469e-165
IHH 	 0.18095074053685872 	 8.905225930920714e-84
PPP1R1A 	 0.3084262777058668 	 1.4852038407834562e-247
TAC3 	 0.2770670502051955 	 3.130753121831623e-198
DHRS2 	 0.3609852718110564 	 0.0
SPINK4 	 0.18305630523674418 	 1.0001511977604646e-85
SRD5A2 	 0.30774252376080896 	 2.06370867483528e-246
SLC6A2 	 0.13177792435035218 	 6.024367628076376e-45
CHRNA3 	 0.180814882307335 	 1.187449776501987e-83
SLC22A1 	 0.2725943383954473 	 1.0626855103597958e-191
PGLYRP2 	 0.22048496317421312 	 1.9073985865136067e-124
BBOX1 	 0.3601499040578018 	 0.0
CSN2 	 0.28984975917846456 	 1.396173359570061e-217
CNDP1 	 0.29731031497331056 	 2.3671336560443928e-229
SLC3A1 	 0.2663795585927519 	 7.887263328005585e-183
NAT2 	 0.2844452007503473 	 2.827384292551666e-209
OGDHL 	 0.36151739926671256 	 0.0
TBX15 	 0.23032686452999018 	 6.230893239468799e-136
BMP10 	 0.15685475144464875 	 3.703626919514139e-63
PRSS22 	 0.19841192813068814 	 1.127839148718606e-100
PRSS2 	 0.17776553548381166 	 7.134722029647802e-81
PENK 	 0.26836014057140406 	 1.2462508877258271e-185
SLPI 	 0.21026164851470192 	 4.260337773193911e-113
TAT 	 0.29817693991034894 	 9.634991238309692e-231
CYP2B6 	 0.2827099556436954 	 1.2006016636050371e-206
CYP1A1 	 0.32484624730828565 	 6.255047746522678e-276
CACNG4 	 0.3166976422866587 	 1.2662876923876872e-261
RNF165 	 0.30159544902827384 	 2.8325666453692416e-236
GLYAT 	 0.1295137157858775 	 1.836001597708188e-43
AKR1D1 	 0.3457212841385754 	 0.0
IGDCC3 	 0.1460129567168951 	 6.981075304915615e-55
HAO2 	 0.25154687410981713 	 1.327698178884394e-162
PON1 	 0.3386648186948305 	 3.1833535547235867e-301
CPA2 	 0.11012010260593873 	 7.964447577342054e-32
PLP1 	 0.19724783311151556 	 1.700905507432895e-99
RBP2 	 0.3419178984850318 	 2.271261129769595e-307
MARCO 	 0.20643024322442702 	 5.389719952168439e-109
ACADL 	 0.36347707130072177 	 0.0
IGFALS 	 0.27529345413557316 	 1.2592285874213436e-195
GBA3 	 0.2603057511728212 	 2.1839887963293713e-174
CA7 	 0.21465661280248535 	 6.648365476838564e-118
CLEC1B 	 0.19612820839935388 	 2.2753825312325247e-98
ZG16 	 0.2974969094796562 	 1.1892335213014972e-229
CYP2C8 	 0.28752964920998697 	 5.411919707906743e-214
KCNN2 	 0.22607299982251056 	 6.712928342588546e-131
HABP2 	 0.14707844730183237 	 1.1426257584384954e-55
AKR7A3 	 0.3503078351934477 	 0.0
HOXD1 	 0.19716183581882654 	 2.077019367145864e-99
FCAMR 	 0.18262293037049368 	 2.5310192980302049e-85
ZIC4 	 0.23650257025538454 	 2.009873429669e-143
AFP 	 0.3004000578243373 	 2.4835998782134518e-234
CST4 	 0.31312441830363763 	 1.7216642687786418e-255
DLX4 	 0.15015608382049872 	 5.678493868888984e-58
CYP2A13 	 0.2483767347095599 	 1.8856606429110225e-158
EDDM3A 	 -0.08775553903230568 	 9.177711951556488e-21
REG3A 	 0.1874856407276189 	 6.6133069777328805e-90
BIRC7 	 0.2729468522273935 	 3.2821805284420697e-192
MUCL1 	 0.2987225817241074 	 1.2763576451128728e-231
BCO2 	 0.19784145579599519 	 4.2724706011944986e-100
CYP1A2 	 0.31079058047268715 	 1.5714915811282175e-251
GLS2 	 0.24816885336977806 	 3.512983171694115e-158
TRPM8 	 0.3100296072198785 	 3.019024656202717e-250
PI16 	 0.25359862127866256 	 2.534266038104445e-165
GABRA4 	 0.1482981010073205 	 1.4154301430316111e-56
FGF4 	 0.12034742004690621 	 1.0068609379203532e-37
REG3G 	 0.20546135474528796 	 5.700897976668276e-108
PIGR 	 0.23600650017361638 	 8.186029149538656e-143
EVX1 	 0.19837716182534712 	 1.2233476614772485e-100
STRA6 	 0.3171151932545395 	 2.4003111211680282e-262
CYP2C19 	 0.2776663584196979 	 4.084964778192661e-199
GRPR 	 0.19540097945320833 	 1.2161119628382024e-97
LMO1 	 0.22249265267764787 	 9.599810180262398e-127
LGSN 	 0.3438295783717138 	 0.0
APOF 	 0.22178702475978707 	 6.202941791007483e-126
CHGB 	 0.2512009584816688 	 3.793916326061911e-162
DPEP1 	 0.3073236121522122 	 1.0311611153027458e-245
XDH 	 0.15611237597215127 	 1.4286763359518476e-62
HSD11B1 	 0.34803093661506573 	 0.0
GCK 	 0.3495305765994776 	 0.0
DKK1 	 0.2880612688477073 	 8.205824174370366e-215
PRAME 	 0.30892552024222286 	 2.1646596402956137e-248
CFHR3 	 0.2555999721133289 	 5.336232282765394e-168
SST 	 0.15447379919759965 	 2.7464497559574768e-61
CAMK2B 	 0.18054766985755435 	 2.0898827741078273e-83
SDS 	 0.3795039008626764 	 0.0
ALDOB 	 0.32675880541360985 	 2.3631362735983955e-279
HMGA2 	 0.3599027661959169 	 0.0
SLC10A1 	 0.13740004897928554 	 9.571905706340114e-49
COL11A2 	 0.17791062844347275 	 5.275876054620197e-81
