GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	6	3.488372093023256	0.45570631306653797	6663, 6423, 1482, 23532, 429, 3084	150	499	16792	1.3460521042084168	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	5	2.9069767441860463	0.596398326186505	6423, 1482, 23532, 5967, 3084	150	466	16792	1.2011444921316166	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	3	1.744186046511628	0.07778553704077024	27121, 6423, 11197	150	52	16792	6.458461538461538	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	3	1.744186046511628	0.4963032884294628	27121, 6423, 11197	150	187	16792	1.7959358288770055	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	5	2.9069767441860463	0.6833259826558525	27121, 5068, 6423, 11197, 11211	150	521	16792	1.074344209852847	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0048701~embryonic cranial skeleton morphogenesis	4	2.3255813953488373	0.0025652057763407097	10736, 6495, 10265, 6913	150	31	16792	14.4447311827957	0.9150558665368409	0.12959876675022944	0.12743653497963123
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	7	4.069767441860465	0.07747406667514226	10736, 6495, 6663, 3642, 1482, 429, 6913	142	355	16881	2.344118230509819	0.9999999999822816	0.7954004178647939	0.7669932600839083
GOTERM_MF_DIRECT	GO:0001078~transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	3	1.744186046511628	0.23724602657172045	3642, 429, 6913	142	111	16881	3.2129805862200227	1.0	1.0	0.9674267100977199
GOTERM_MF_DIRECT	GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding	4	2.3255813953488373	0.3154214556553435	10736, 6495, 1482, 1747	142	236	16881	2.014920028646455	1.0	1.0	0.9674267100977199
GOTERM_MF_DIRECT	GO:0003682~chromatin binding	5	2.9069767441860463	0.4130211885768975	6495, 6663, 1482, 429, 1747	142	391	16881	1.520208205756277	1.0	1.0	0.9674267100977199
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	8	4.651162790697675	0.4574795804022618	27063, 6495, 57817, 3642, 1482, 429, 6913, 9099	150	720	16792	1.243851851851852	1.0	1.0	0.9843423799582464
GOTERM_CC_DIRECT	GO:0005667~transcription factor complex	3	1.744186046511628	0.4937100658279458	27063, 6495, 1482	157	193	18224	1.804296887891489	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	10	5.813953488372093	0.5081302889644522	10736, 27063, 6495, 6663, 6423, 1482, 121340, 429, 1747, 3084	150	981	16792	1.1411484879374787	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0006366~transcription from RNA polymerase II promoter	5	2.9069767441860463	0.6715316455541228	10736, 6495, 6663, 1482, 1747	150	513	16792	1.0910981156595192	1.0	1.0	0.9843423799582464
GOTERM_MF_DIRECT	GO:0008134~transcription factor binding	3	1.744186046511628	0.6892817415750736	10736, 6663, 1482	142	284	16881	1.2557776234874034	1.0	1.0	0.9674267100977199
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	4	2.3255813953488373	0.8116213305062987	6495, 1482, 10265, 1747	142	518	16881	0.9179944532057208	1.0	1.0	0.9674267100977199
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	7	4.069767441860465	0.8203403333492528	10736, 6495, 3642, 1482, 429, 6913, 1747	142	961	16881	0.8659333733933257	1.0	1.0	0.9674267100977199
GOTERM_MF_DIRECT	GO:0003677~DNA binding	7	4.069767441860465	0.9960634047649153	10736, 27063, 6495, 283129, 1482, 121340, 429	142	1674	16881	0.49710989954061285	1.0	1.0	0.9960634047649153
GOTERM_MF_DIRECT	GO:0005088~Ras guanyl-nucleotide exchange factor activity	3	1.744186046511628	0.2496060742913032	816, 3084, 8074	142	115	16881	3.1012247397428045	1.0	1.0	0.9674267100977199
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	4	2.3255813953488373	0.41156552092319354	7857, 816, 3084, 8074	150	262	16792	1.70910941475827	1.0	1.0	0.9843423799582464
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	4	2.3255813953488373	0.8818421815848685	11211, 816, 3084, 8074	150	565	16792	0.792542772861357	1.0	1.0	0.9843423799582464
